OBJECTID,Boro,Type,Provider,Name,Location,Lat,Long_,X,Y,Location_T,Remarks,City,SSID,SourceID,Activated,"Location (Lat, Long)"
1915,MN,Free,BETA LinkNYC - Citybridge,mn-07-133408,2120 BROADWAY,40.780321,-73.981309,989426.411837,223569.380512,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000951,05/26/2016 12:00:00 AM,"(40.780321, -73.981309)"
1916,MN,Free,BETA LinkNYC - Citybridge,mn-07-133406,2130 BROADWAY,40.780825,-73.981168,989465.421853,223753.013139,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000952,05/12/2016 12:00:00 AM,"(40.780825, -73.981168)"
1917,MN,Free,BETA LinkNYC - Citybridge,mn-07-121315,2135 BROADWAY,40.780993,-73.981524,989366.816645,223814.200235,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000955,05/12/2016 12:00:00 AM,"(40.780993, -73.981524)"
1918,MN,Free,BETA LinkNYC - Citybridge,mn-07-109544,2150 BROADWAY,40.781474,-73.980961,989522.698005,223989.478225,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000957,05/26/2016 12:00:00 AM,"(40.781474, -73.980961)"
1919,MN,Free,BETA LinkNYC - Citybridge,mn-07-121223,2160 BROADWAY,40.781694,-73.980793,989569.206679,224069.641842,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000958,05/26/2016 12:00:00 AM,"(40.781694, -73.980793)"
1920,MN,Free,BETA LinkNYC - Citybridge,mn-07-133404,2160 BROADWAY,40.781843,-73.980833,989558.117159,224123.92517,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000959,06/27/2016 12:00:00 AM,"(40.781843, -73.980833)"
1921,MN,Free,BETA LinkNYC - Citybridge,mn-07-121221,2182 BROADWAY,40.782528,-73.980586,989626.466132,224373.508987,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000963,06/27/2016 12:00:00 AM,"(40.782528, -73.980586)"
1922,MN,Free,BETA LinkNYC - Citybridge,mn-07-121232,2200 BROADWAY,40.783191,-73.980253,989718.63189,224615.083031,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000968,05/12/2016 12:00:00 AM,"(40.783191, -73.980253)"
1923,MN,Free,BETA LinkNYC - Citybridge,mn-07-121229,2220 BROADWAY,40.78392,-73.979708,989869.499838,224880.717026,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000971,09/30/2016 12:00:00 AM,"(40.78392, -73.979708)"
1924,MN,Free,BETA LinkNYC - Citybridge,mn-07-121239,2252 BROADWAY,40.785005,-73.978781,990126.119845,225276.080321,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000978,05/19/2016 12:00:00 AM,"(40.785005, -73.978781)"
1925,MN,Free,BETA LinkNYC - Citybridge,mn-07-121302,2282 BROADWAY,40.785813,-73.978293,990261.187403,225570.495405,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000985,05/05/2016 12:00:00 AM,"(40.785813, -73.978293)"
1926,MN,Free,BETA LinkNYC - Citybridge,mn-07-133415,2298 BROADWAY,40.78622,-73.977987,990345.888855,225718.800553,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000987,04/27/2016 12:00:00 AM,"(40.78622, -73.977987)"
1927,MN,Free,BETA LinkNYC - Citybridge,mn-07-136212,222 BROADWAY,40.786204,-73.977693,990427.305471,225712.991803,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000989,04/27/2016 12:00:00 AM,"(40.786204, -73.977693)"
1928,MN,Free,BETA LinkNYC - Citybridge,mn-07-121304,2299 BROADWAY,40.786403,-73.9783,990259.195685,225785.452081,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000991,04/09/2016 12:00:00 AM,"(40.786403, -73.9783)"
1929,MN,Free,BETA LinkNYC - Citybridge,mn-07-121247,2310 BROADWAY,40.786896,-73.977483,990485.394343,225965.125939,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000995,05/04/2016 12:00:00 AM,"(40.786896, -73.977483)"
1930,MN,Free,BETA LinkNYC - Citybridge,mn-07-107814,2350 BROADWAY,40.788006,-73.976545,990745.036458,226369.605102,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000997,08/10/2016 12:00:00 AM,"(40.788006, -73.976545)"
1931,BX,Free,BETA LinkNYC - Citybridge,bx-04-140582,597 GRAND CONCOURSE,40.819886,-73.926847,1004497.44594,237992.196124,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Bronx,LinkNYC Free Wi-Fi,LINK-001006,07/15/2016 12:00:00 AM,"(40.819886, -73.926847)"
1932,QU,Free,BETA LinkNYC - Citybridge,qu-09-128371,80-55 KEW GARDENS ROAD,40.71317,-73.829803,1031433.01266,199149.402824,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-001122,07/29/2016 12:00:00 AM,"(40.71317, -73.829803)"
1933,QU,Free,BETA LinkNYC - Citybridge,qu-06-124182,112-28 QUEENS BLVD,40.717664,-73.836262,1029639.35238,200783.288075,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-001123,07/29/2016 12:00:00 AM,"(40.717664, -73.836262)"
1934,QU,Free,BETA LinkNYC - Citybridge,qu-06-124180,110-44 QUEENS BLVD,40.719293,-73.839741,1028673.86383,201374.998138,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-001125,07/29/2016 12:00:00 AM,"(40.719293, -73.839741)"
1935,BX,Free,BETA LinkNYC - Citybridge,bx-07-119760,2663 Jerome Ave,40.867362,-73.897624,1012565.63252,255297.580283,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Bronx,LinkNYC Free Wi-Fi,LINK-001354,07/19/2016 12:00:00 AM,"(40.867362, -73.897624)"
1936,BX,Free,BETA LinkNYC - Citybridge,bx-04-119157,96 East 170 street,40.839445,-73.915848,1007534.92634,245120.988449,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Bronx,LinkNYC Free Wi-Fi,LINK-001363,09/15/2016 12:00:00 AM,"(40.839445, -73.915848)"
1937,BX,Free,BETA LinkNYC - Citybridge,bx-05-102420,126 East 183 street,40.857756,-73.901091,1011610.66565,251796.642268,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Bronx,LinkNYC Free Wi-Fi,LINK-001365,06/29/2016 12:00:00 AM,"(40.857756, -73.901091)"
1938,MN,Free,BETA LinkNYC - Citybridge,mn-07-121255,2440 Broadway,40.790899,-73.974297,991367.231621,227423.799039,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-001488,06/27/2016 12:00:00 AM,"(40.790899, -73.974297)"
1939,MN,Free,BETA LinkNYC - Citybridge,mn-07-121295,2431 Broadway,40.790818,-73.97481,991225.188996,227394.246685,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-001490,06/27/2016 12:00:00 AM,"(40.790818, -73.97481)"
1940,MN,Free,BETA LinkNYC - Citybridge,mn-07-121254,215 West 91st,40.791401,-73.973822,991498.70577,227606.733879,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-001492,07/07/2016 12:00:00 AM,"(40.791401, -73.973822)"
1941,MN,Free,BETA LinkNYC - Citybridge,mn-07-121253,214 West 92st,40.791943,-73.973425,991608.575426,227804.236264,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-001495,07/07/2016 12:00:00 AM,"(40.791943, -73.973425)"
1942,MN,Free,BETA LinkNYC - Citybridge,mn-07-107918,230 West 95 Street,40.79382,-73.972036,991992.969004,228488.211927,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-001502,07/07/2016 12:00:00 AM,"(40.79382, -73.972036)"
1943,MN,Free,BETA LinkNYC - Citybridge,mn-07-120596,250 West 95 Street,40.794041,-73.972568,991845.637989,228568.683296,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-001503,07/07/2016 12:00:00 AM,"(40.794041, -73.972568)"
1944,MN,Free,BETA LinkNYC - Citybridge,mn-07-120513,230 West 97 Street,40.795171,-73.971048,992266.374233,228980.516887,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-001507,07/08/2016 12:00:00 AM,"(40.795171, -73.971048)"
1945,MN,Free,BETA LinkNYC - Citybridge,mn-07-107801,243 Broadway,40.796762,-73.970651,992376.103359,229560.209997,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-001543,07/21/2016 12:00:00 AM,"(40.796762, -73.970651)"
1946,MN,Free,BETA LinkNYC - Citybridge,mn-07-120510,219 West 100 st,40.797148,-73.96963,992658.747408,229700.939581,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-001546,09/06/2016 12:00:00 AM,"(40.797148, -73.96963)"
1947,MN,Free,BETA LinkNYC - Citybridge,mn-07-120393,216 West 103st,40.798954,-73.968326,993019.556777,230359.056147,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-001556,07/07/2016 12:00:00 AM,"(40.798954, -73.968326)"
1948,MN,Free,BETA LinkNYC - Citybridge,mn-07-107810,2704 Broadway,40.79933,-73.96823,993046.08654,230496.055692,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-001557,07/07/2016 12:00:00 AM,"(40.79933, -73.96823)"
1949,MN,Free,BETA LinkNYC - Citybridge,mn-07-120391,2740 Broadway,40.800581,-73.967782,993169.955625,230951.884005,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-001595,07/11/2016 12:00:00 AM,"(40.800581, -73.967782)"
1950,MN,Free,BETA LinkNYC - Citybridge,mn-07-120402,249 West 107 Street,40.802126,-73.967493,993249.759991,231514.811171,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-001600,07/08/2016 12:00:00 AM,"(40.802126, -73.967493)"
1951,MN,Free,BETA LinkNYC - Citybridge,mn-07-120266,2781 Broadway,40.802455,-73.968149,993068.098838,231634.610694,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-001602,07/01/2016 12:00:00 AM,"(40.802455, -73.968149)"
1952,MN,Free,BETA LinkNYC - Citybridge,mn-07-120401,2800 Broadway,40.802944,-73.967379,993281.210596,231812.849007,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-001604,07/20/2016 12:00:00 AM,"(40.802944, -73.967379)"
1953,MN,Free,BETA LinkNYC - Citybridge,mn-07-120268,301 West 109st,40.803721,-73.967381,993280.551476,232095.9372,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-001605,06/29/2016 12:00:00 AM,"(40.803721, -73.967381)"
1954,MN,Free,BETA LinkNYC - Citybridge,mn-09-120409,2880 Broadway,40.805472,-73.965526,993793.856071,232734.084818,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-001612,06/29/2016 12:00:00 AM,"(40.805472, -73.965526)"
1955,MN,Free,BETA LinkNYC - Citybridge,mn-06-133439,675 3rd Ave,40.75096,-73.974135,991416.3864,212872.703599,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-001675,07/21/2016 12:00:00 AM,"(40.75096, -73.974135)"
1956,MN,Free,BETA LinkNYC - Citybridge,mn-09-120408,562 West 113 Street,40.805923,-73.965081,993916.985318,232898.448821,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-001676,07/01/2016 12:00:00 AM,"(40.805923, -73.965081)"
1957,MN,Free,BETA LinkNYC - Citybridge,mn-09-120374,601 West 135 Street,40.820281,-73.955267,996631.224132,238130.815858,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-001678,07/06/2016 12:00:00 AM,"(40.820281, -73.955267)"
1958,MN,Free,BETA LinkNYC - Citybridge,mn-09-120365,3359 Broadway,40.82077,-73.954821,996754.576357,238309.039578,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-001680,07/07/2016 12:00:00 AM,"(40.82077, -73.954821)"
1959,MN,Free,BETA LinkNYC - Citybridge,mn-09-111128,3407 Broadway,40.822319,-73.953676,997071.189274,238873.561853,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-001682,07/14/2016 12:00:00 AM,"(40.822319, -73.953676)"
1960,MN,Free,BETA LinkNYC - Citybridge,mn-09-120419,572 West 139 Street,40.822495,-73.953007,997256.31537,238937.783656,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-001683,07/01/2016 12:00:00 AM,"(40.822495, -73.953007)"
1961,MN,Free,BETA LinkNYC - Citybridge,mn-09-120371,600 West 140 Street,40.823326,-73.953041,997246.74284,239240.542048,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-001684,07/01/2016 12:00:00 AM,"(40.823326, -73.953041)"
1962,MN,Free,BETA LinkNYC - Citybridge,mn-09-120262,600 West 116st,40.808039,-73.964212,994157.244531,233669.479499,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-001688,06/29/2016 12:00:00 AM,"(40.808039, -73.964212)"
1963,MN,Free,BETA LinkNYC - Citybridge,mn-09-137848,2943 Broadway,40.807508,-73.964488,994080.91748,233475.986312,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-001689,09/06/2016 12:00:00 AM,"(40.807508, -73.964488)"
1964,MN,Free,BETA LinkNYC - Citybridge,mn-09-111652,3480 Broadway,40.824559,-73.951597,997646.147392,239689.986279,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-001695,07/01/2016 12:00:00 AM,"(40.824559, -73.951597)"
1965,MN,Free,BETA LinkNYC - Citybridge,mn-09-120360,3497 Broadway,40.825091,-73.951659,997628.881139,239883.803758,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-001696,07/06/2016 12:00:00 AM,"(40.825091, -73.951659)"
1966,MN,Free,BETA LinkNYC - Citybridge,mn-09-111954,3514 Broadway,40.825508,-73.950907,997836.919894,240035.847788,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-001699,07/14/2016 12:00:00 AM,"(40.825508, -73.950907)"
1967,MN,Free,BETA LinkNYC - Citybridge,mn-09-111651,3536 Broadway,40.82609,-73.950482,997954.422506,240247.9578,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-001702,07/14/2016 12:00:00 AM,"(40.82609, -73.950482)"
1968,BX,Free,BETA LinkNYC - Citybridge,bx-07-119873,26 West Kingsbridge Rd,40.867627,-73.89873,1012259.61838,255393.774504,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Bronx,LinkNYC Free Wi-Fi,LINK-001773,07/15/2016 12:00:00 AM,"(40.867627, -73.89873)"
1969,BX,Free,BETA LinkNYC - Citybridge,bx-07-119874,56 West Kingsbridge Road,40.867828,-73.899576,1012025.54483,255466.73724,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Bronx,LinkNYC Free Wi-Fi,LINK-001774,07/19/2016 12:00:00 AM,"(40.867828, -73.899576)"
1970,BX,Free,BETA LinkNYC - Citybridge,bx-05-119573,2454 Walton Ave,40.862314,-73.900316,1011823.15986,253457.539719,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Bronx,LinkNYC Free Wi-Fi,LINK-001777,09/15/2016 12:00:00 AM,"(40.862314, -73.900316)"
1971,BX,Free,BETA LinkNYC - Citybridge,bx-05-119606,2374 Jerome Ave,40.86063,-73.902369,1011255.97247,252843.354106,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Bronx,LinkNYC Free Wi-Fi,LINK-001780,07/01/2016 12:00:00 AM,"(40.86063, -73.902369)"
1972,BX,Free,BETA LinkNYC - Citybridge,bx-04-119048,105 East 165 Street,40.831467,-73.921747,1005905.26534,242212.795232,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Bronx,LinkNYC Free Wi-Fi,LINK-001785,06/15/2016 12:00:00 AM,"(40.831467, -73.921747)"
1973,BX,Free,BETA LinkNYC - Citybridge,bx-05-119590,104 East Burnside Ave,40.853042,-73.905553,1010378.21883,250077.79008,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Bronx,LinkNYC Free Wi-Fi,LINK-001787,07/01/2016 12:00:00 AM,"(40.853042, -73.905553)"
1974,BX,Free,BETA LinkNYC - Citybridge,bx-05-119592,101 East Burnside Ave,40.853157,-73.905403,1010419.6702,250119.733725,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Bronx,LinkNYC Free Wi-Fi,LINK-001788,07/07/2016 12:00:00 AM,"(40.853157, -73.905403)"
1975,BX,Free,BETA LinkNYC - Citybridge,bx-04-119146,135 East 149st,40.818942,-73.92837,1004076.18803,237647.914586,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Bronx,LinkNYC Free Wi-Fi,LINK-001792,06/15/2016 12:00:00 AM,"(40.818942, -73.92837)"
1976,QU,Free,BETA LinkNYC - Citybridge,qu-12-141553,168-06 Jamaica Ave,40.706357,-73.792205,1041862.02156,196689.716658,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-001820,09/28/2016 12:00:00 AM,"(40.706357, -73.792205)"
1977,QU,Free,BETA LinkNYC - Citybridge,qu-12-141536,168-03 Jamaica Ave,40.706507,-73.792368,1041816.69968,196744.258849,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-001821,09/28/2016 12:00:00 AM,"(40.706507, -73.792368)"
1978,QU,Free,BETA LinkNYC - Citybridge,qu-06-124184,116-12 Queens Blvd,40.715758,-73.833513,1030402.71386,200090.311706,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-001827,07/29/2016 12:00:00 AM,"(40.715758, -73.833513)"
1979,MN,Free,BETA LinkNYC - Citybridge,mn-09-111986,3569 Broadway,40.827321,-73.950028,998079.814033,240696.527373,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-002058,07/20/2016 12:00:00 AM,"(40.827321, -73.950028)"
1980,MN,Free,BETA LinkNYC - Citybridge,mn-09-111985,3581 Broadway,40.827932,-73.949581,998203.393704,240919.207891,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-002059,07/20/2016 12:00:00 AM,"(40.827932, -73.949581)"
1981,MN,Free,BETA LinkNYC - Citybridge,mn-09-120434,546 WEST 147ST,40.82758,-73.949288,998284.555315,240791.008232,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-002061,08/22/2016 12:00:00 AM,"(40.82758, -73.949288)"
1982,MN,Free,BETA LinkNYC - Citybridge,mn-09-111874,3596 Broadway,40.828097,-73.949017,998359.444977,240979.413767,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-002062,08/03/2016 12:00:00 AM,"(40.828097, -73.949017)"
1983,MN,Free,BETA LinkNYC - Citybridge,mn-09-120352,3601 Broadway,40.828543,-73.949135,998326.694357,241141.8889,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-002064,08/03/2016 12:00:00 AM,"(40.828543, -73.949135)"
1984,MN,Free,BETA LinkNYC - Citybridge,mn-09-120354,600 West 149st,40.829037,-73.948869,998400.203775,241321.914045,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-002065,07/21/2016 12:00:00 AM,"(40.829037, -73.948869)"
1985,MN,Free,BETA LinkNYC - Citybridge,mn-09-102722,3642 BROADWAY,40.829675,-73.947866,998677.639757,241554.524437,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-002068,08/04/2016 12:00:00 AM,"(40.829675, -73.947866)"
1986,MN,Free,BETA LinkNYC - Citybridge,mn-09-120356,3659 Broadway,40.830208,-73.947909,998665.624396,241748.70881,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-002070,07/20/2016 12:00:00 AM,"(40.830208, -73.947909)"
1987,MN,Free,BETA LinkNYC - Citybridge,mn-09-111931,3670 Broadway,40.830586,-73.947195,998863.133179,241886.546392,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-002072,07/20/2016 12:00:00 AM,"(40.830586, -73.947195)"
1988,MN,Free,BETA LinkNYC - Citybridge,mn-09-111936,3680 BROADWAY,40.830876,-73.946986,998920.907403,241992.238978,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-002073,08/04/2016 12:00:00 AM,"(40.830876, -73.946986)"
1989,MN,Free,BETA LinkNYC - Citybridge,mn-12-120445,581 WEST 161 STREET,40.836501,-73.942787,1000081.58516,244042.365145,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-002084,07/21/2016 12:00:00 AM,"(40.836501, -73.942787)"
1990,MN,Free,BETA LinkNYC - Citybridge,mn-01-122319,106 LAFAYETTE STREET,40.718036,-74.001021,983966.972865,200876.399477,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-002677,09/06/2016 12:00:00 AM,"(40.718036, -74.001021)"
1991,MN,Free,BETA LinkNYC - Citybridge,mn-01-137165,101 LAFAYETTE STREET,40.717828,-74.000962,983983.327175,200800.618529,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-002678,09/06/2016 12:00:00 AM,"(40.717828, -74.000962)"
1992,MN,Free,BETA LinkNYC - Citybridge,mn-01-137940,90 LAFAYETTE STREET,40.717484,-74.001523,983827.81205,200675.291014,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-002679,07/21/2016 12:00:00 AM,"(40.717484, -74.001523)"
1993,MN,Free,BETA LinkNYC - Citybridge,mn-01-137333,80 LAFAYETTE STREET,40.717243,-74.001743,983766.824518,200587.488484,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-002680,07/21/2016 12:00:00 AM,"(40.717243, -74.001743)"
1994,MN,Free,BETA LinkNYC - Citybridge,mn-01-123431,45 LAFAYETTE STREET,40.716033,-74.00257,983537.55965,200146.654184,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-002682,07/21/2016 12:00:00 AM,"(40.716033, -74.00257)"
1995,MN,Free,BETA LinkNYC - Citybridge,mn-03-115305,193 2 AVENUE,40.731157,-73.985928,988150.072248,205657.097133,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-003015,09/13/2016 12:00:00 AM,"(40.731157, -73.985928)"
1996,MN,Free,BETA LinkNYC - Citybridge,mn-03-138575,192 2 AVENUE,40.73108,-73.985739,988202.458399,205629.052098,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-003226,09/19/2016 12:00:00 AM,"(40.73108, -73.985739)"
1997,MN,Free,BETA LinkNYC - Citybridge,mn-03-138573,175 2 AVENUE,40.730539,-73.986394,988020.954743,205431.920029,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-003227,09/13/2016 12:00:00 AM,"(40.730539, -73.986394)"
